sentence,generalizing,promoting,identity,attribute
মারাঠি সাহিত্যিক মহেশ এলকুঞ্চওয়ারের নাটক ‘সোনাটা’-এর ওপর ভিত্তি করে চিত্রনাট্য ও পরিচালনা করেছেন অপর্ণা,0,0,মারাঠি,সাহিত্যিক
"কিন্তু ""কন্দুরা "" নামক একটি উপন্যস তাঁকে মারাঠি সাহিত্যের সামনের সারির ঔপন্যাসিকদের সারণিতে দাঁড় করায়",0,0,মারাঠি,সাহিত্য
১৯৯৫ সালে মারাঠি ভাষার লেখক এবং সাহিত্যিক কিরন নাগরকার এর একটি উপন্যাস ’রাবন এন্ড এডি’ তে ঔপনিবেশিক ভারতের বিলেতি নারীদের একটি চিত্র ফুটে উঠেছে,0,0,মারাঠি,সাহিত্য
মারাঠি সাহিত্যের বিকাশের ক্ষেত্রে তাকে তার পূর্বসূরি ধ্যানেশ্বর ও নামদেব এবং উত্তরকালের তুকারাম ও সমর্থ রামদাসের মধ্যে সংযোগ-সাধনকারী মনে করা হয়,0,0,মারাঠি,সাহিত্য
"উক্ত সংগঠনগুলোর মাধ্যমে বাংলা, হিন্দি, উর্দু, পাঞ্জাবী, মারাঠিসহ বিভিন্ন ভাষায় তারা সাহিত্য-সংস্কৃতি চর্চা করতেন",0,0,মারাঠি,সাহিত্য
"০৬ মারাঠি সাইখদ্যঞ্চ্যা খেলাচি গোষ্টা অশোক সাহানে ১৯৭৯ সাহিত্য অকাদেমি, নতুন দিল্লি",0,0,মারাঠি,সাহিত্য
মারাঠি সাহিত্যিক এলকুঞ্চওয়ারের ‘সোনাটা’ নাটক অবলম্বনে নির্মিত হয়েছে ছবিটি,0,0,মারাঠি,সাহিত্য
মারাঠি সাহিত্যিক এলকুঞ্চওয়ারের ‘সোনাটা’ নাটক অবলম্বনে নির্মিত হয়েছে এই সিনেমাটি,0,0,মারাঠি,সাহিত্য
"মারাঠি সাহিত্যিক মহেশ এলকুঞ্চওয়ারের নাটক ‘সোনাটা’-এর ওপর ভিত্তি করে অপর্ণা সেন নির্মান করেছেন, ‘সোনাটা’ শিরোনামের সিনেমা",0,0,মারাঠি,সাহিত্য
"উর্দু সাহিত্যে শিশুপাঠ্য রচনায় ইসমাইল মারাঠির যে অবদান, বাংলা সাহিত্যে শিশুপাঠ্য সাহিত্য রচনার ক্ষেত্রে মুসলমান সমাজে মোজাম্মেল হকেরও অনুরূপ অবদান",0,0,মারাঠি,সাহিত্য
"যুক্তরাষ্ট্র এক বিবৃতিতে বলেছে, সৌদি আরব একটি সম্পদশালী দেশ",1,0,সৌদি,সম্পদশালী
মূলত দেশের অর্থনৈতিক চাকা সচলের জন্য এবার বিশ্বের ধনাঢ্য ও সম্পদশালী প্রবাসীদের টানতে এক বিশেষ প্রকল্প চালু করেছে সৌদি,0,0,সৌদি,সম্পদশালী
"“সেখানে সৌদি আরব, কুয়েত এবং আমিরাতের মতো সম্পদশালী দেশ আছে",0,0,সৌদি,সম্পদশালী
"অথচ তারা সৌদি আরব, কুয়েত, বাহরাইন, কাতার, সুদান ইত্যাদি মুসলিম দেশের সম্পদশালী পরিবার থেকে এসেছে এবং তারা চাইলেই আরামদায়ক জীবনযাপন করতে পারত",0,0,সৌদি,সম্পদশালী
মধ্যপ্রাচ্যের সবচেয়ে ধনী ও সম্পদশালী দেশ সৌদি আরব,0,0,সৌদি,সম্পদশালী
"এক সৌদি নিউজ সাইটের সূত্র মতে, বাংলাদেশের সম্ভ্রান্ত এবং সম্পদশালী এক পরিবারের সন্তান এরা",0,0,সৌদি,সম্পদশালী
ফরাসী এক পত্রিকায় প্রকাশিত পরিসংখ্যানের ভিত্তিতে সৌদি আরবের বাদশাহ বিশ্বের তৃতীয় এবং আরব বিশ্বের সবচেয়ে সম্পদশালী বাদশাহ,0,0,সৌদি,সম্পদশালী
"শুধু যুক্তরাষ্ট্র ও সৌদি নয়, মধ্যপ্রাচ্যের অন্যতম সম্পদশালী দেশ কাতারও আল কায়েদা, তালেবান, আইএসসহ বিভিন্ন জঙ্গি গোষ্ঠীগুলোর উত্থানের পিছনে প্রচুর অর্থ ব্যয় করে থাকে",1,1,সৌদি,সম্পদশালী
